"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20193","04203772","45","0","1","405","D","07","D","472","D","","A","","A","","A","","A"
"20193","04203942","25","0","2","410","D","06","D","16","D","","A","","A","","A","","A"
"20193","04203962","49","0","1","410","D","06","D","28","D","","A","","A","","A","","A"
"20193","04203962","50","0","1","420","D","06","D","70","D","","A","","A","","A","","A"
"20193","04204272","43","0","1","400","D","07","D","25","D","","A","","A","","A","","A"
"20193","04204272","44","0","1","420","D","06","D","48","D","","A","","A","","A","","A"
"20193","04204312","53","0","1","420","D","07","D","84","D","","A","","A","","A","","A"
"20193","04204312","54","0","1","420","D","08","D","110","D","","A","","A","","A","","A"
"20193","04204332","47","0","1","410","D","07","D","60","D","","A","","A","","A","","A"
"20193","04204332","48","0","1","430","D","07","D","","H","405","D","415","D","","A","","A"
"20193","04204332","48","1","1","405","D","07","D","131","E","","A","","A","","A","","A"
"20193","04204332","48","2","1","420","D","07","D","119","E","","A","","A","","A","","A"
"20193","04204402","70","0","1","420","D","07","D","145","D","","A","","A","","A","","A"
"20193","04204402","71","0","1","410","D","07","D","15","D","","A","","A","","A","","A"
"20193","04204402","72","0","1","400","D","07","D","116","D","","A","","A","","A","","A"
"20193","04204502","45","0","1","400","D","08","D","25","D","","A","","A","","A","","A"
"20193","04204502","46","0","1","420","D","08","D","60","D","","A","","A","","A","","A"
"20193","04204532","25","0","1","400","D","07","D","20","D","","A","","A","","A","","A"
"20193","04204572","45","0","1","420","D","08","D","57","D","","A","","A","","A","","A"
"20193","04214891","11","0","1","400","D","04","D","13","D","","A","","A","","A","","A"
"20193","04214991","41","0","1","420","D","06","D","255","D","","A","","A","","A","","A"
"20193","04215051","21","0","1","405","D","04","D","120","D","","A","","A","","A","","A"
"20193","04215081","41","0","1","420","D","04","D","450","D","","A","","A","","A","","A"
"20193","04215101","30","0","1","420","D","04","D","110","D","","A","","A","","A","","A"
"20193","04215101","31","0","1","420","D","05","D","110","D","","A","","A","","A","","A"
"20193","04215101","32","0","1","420","D","06","D","110","D","","A","","A","","A","","A"
"20193","04215101","33","0","1","420","D","06","D","255","D","","A","","A","","A","","A"
"20193","04215151","28","0","1","420","D","06","D","68","D","","A","","A","","A","","A"
"20193","04215331","19","0","1","430","D","06","D","","H","410","D","415","D","","A","","A"
"20193","04215331","19","1","1","410","D","06","D","7","F","","A","","A","","A","","A"
"20193","04215331","19","2","1","420","D","06","D","85","F","","A","","A","","A","","A"
"20193","04215341","35","0","1","420","D","04","D","21","D","","A","","A","","A","","A"
"20193","04215351","51","0","1","410","D","05","D","30","D","","A","","A","","A","","A"
"20193","04215351","52","0","1","430","D","04","D","","H","425","D","405","D","415","D","","A"
"20193","04215351","52","1","1","420","D","04","D","139","E","","A","","A","","A","","A"
"20193","04215351","52","2","1","405","D","04","D","111","E","","A","","A","","A","","A"
"20193","04215351","52","3","1","420","D","04","D","100","E","","A","","A","","A","","A"
"20193","04215421","64","0","1","400","D","06","D","80","D","","A","","A","","A","","A"
"20193","04215421","65","0","1","420","D","06","D","265","D","","A","","A","","A","","A"
"20193","04215501","20","0","1","420","D","04","D","45","D","","A","","A","","A","","A"
"20193","04215541","31","0","1","420","D","05","D","300","D","","A","","A","","A","","A"
"20193","04215641","16","0","1","420","D","05","D","150","D","","A","","A","","A","","A"
"20193","04215711","14","0","1","420","D","04","D","63","D","","A","","A","","A","","A"
"20193","04215761","35","0","1","420","D","05","D","105","D","","A","","A","","A","","A"
"20193","04215791","27","0","1","400","D","05","D","24","D","","A","","A","","A","","A"
"20193","04215791","28","0","1","420","D","06","D","125","D","","A","","A","","A","","A"
"20193","04215821","22","0","1","420","D","05","D","163","D","","A","","A","","A","","A"
"20193","04215911","24","0","1","420","D","06","D","100","D","","A","","A","","A","","A"
"20193","04215981","39","0","1","400","D","04","D","20","F","","A","","A","","A","","A"
"20193","04216011","18","0","1","410","D","05","D","70","D","","A","","A","","A","","A"
"20193","04216011","19","0","1","420","D","05","D","55","D","","A","","A","","A","","A"
"20193","04216061","35","0","1","400","D","04","D","45","D","","A","","A","","A","","A"
"20193","04216071","41","0","1","400","D","06","D","32","D","","A","","A","","A","","A"
"20193","04216191","37","0","1","410","D","06","D","150","D","","A","","A","","A","","A"
"20193","04216201","22","0","1","420","D","04","D","100","D","","A","","A","","A","","A"
"20193","04216241","51","0","1","410","D","04","D","65","D","","A","","A","","A","","A"
"20193","04216241","52","0","1","430","D","04","D","","H","405","D","415","D","","A","","A"
"20193","04216241","52","1","1","405","D","04","D","139","E","","A","","A","","A","","A"
"20193","04216241","52","2","1","420","D","04","D","126","E","","A","","A","","A","","A"
"20193","04216271","33","0","1","420","D","06","D","50","D","","A","","A","","A","","A"
"20193","04216271","34","0","1","410","D","06","D","20","D","","A","","A","","A","","A"
"20193","04216303","53","0","1","420","D","05","D","500","D","","A","","A","","A","","A"
"20193","04216331","23","0","1","420","D","05","D","334","D","","A","","A","","A","","A"
"20193","04216431","27","0","1","420","D","04","D","600","D","","A","","A","","A","","A"
"20193","04216431","28","0","1","400","D","04","D","74","D","","A","","A","","A","","A"
"20193","04216461","19","0","1","420","D","05","D","195","D","","A","","A","","A","","A"
"20193","04216461","20","0","1","400","D","05","D","35","D","","A","","A","","A","","A"
"20193","04216581","16","0","1","430","D","05","D","","H","425","D","405","D","415","D","","A"
"20193","04216581","16","1","1","420","D","05","D","37","E","","A","","A","","A","","A"
"20193","04216581","16","2","1","420","D","05","D","13","E","","A","","A","","A","","A"
"20193","04216601","25","0","1","410","D","05","D","7","D","","A","","A","","A","","A"
"20193","04216601","26","0","1","420","D","05","D","73","D","","A","","A","","A","","A"
"20193","04216611","29","0","1","420","D","05","D","75","D","","A","","A","","A","","A"
"20193","04216611","30","0","1","410","D","05","D","25","D","","A","","A","","A","","A"
"20193","04216651","24","0","1","420","D","05","D","125","D","","A","","A","","A","","A"
"20193","04216671","54","0","1","405","D","04","D","400","D","","A","","A","","A","","A"
"20193","04216751","32","0","1","400","D","06","D","20","D","","A","","A","","A","","A"
"20193","04216751","33","0","1","410","D","05","D","30","D","","A","","A","","A","","A"
"20193","04216801","72","0","1","420","D","06","D","160","D","","A","","A","","A","","A"
"20193","04216801","73","0","1","420","D","06","D","712","F","","A","","A","","A","","A"
"20193","04216821","20","0","1","420","D","06","D","240","D","","A","","A","","A","","A"
"20193","04216961","28","0","1","420","D","05","D","130","D","","A","","A","","A","","A"
"20193","04216981","52","0","1","410","D","05","D","25","D","","A","","A","","A","","A"
"20193","04216981","53","0","1","410","D","06","D","25","D","","A","","A","","A","","A"
"20193","04216981","54","0","1","420","D","05","D","72","D","","A","","A","","A","","A"
"20193","04216981","55","0","1","420","D","06","D","65","D","","A","","A","","A","","A"
"20193","04216991","40","0","1","420","D","05","D","600","D","","A","","A","","A","","A"
"20193","04217001","69","0","1","420","D","04","D","1004","D","","A","","A","","A","","A"
"20193","04217001","70","0","1","420","D","05","D","241","D","","A","","A","","A","","A"
"20193","04217051","36","0","1","430","D","04","D","","H","415","D","400","D","","A","","A"
"20193","04217051","36","1","1","420","D","04","D","149","E","","A","","A","","A","","A"
"20193","04217051","36","2","1","400","D","04","D","75","E","","A","","A","","A","","A"
"20193","04217071","58","0","1","430","D","05","D","","H","410","D","415","D","","A","","A"
"20193","04217071","58","1","1","410","D","05","D","34","E","","A","","A","","A","","A"
"20193","04217071","58","2","1","420","D","05","D","146","E","","A","","A","","A","","A"
"20193","04217111","32","0","1","400","D","06","D","25","D","","A","","A","","A","","A"
"20193","04217183","45","0","1","420","D","04","D","250","D","","A","","A","","A","","A"
"20193","04217254","27","0","1","405","D","06","D","577","D","","A","","A","","A","","A"
"20193","04217261","39","0","1","420","D","04","D","112","D","","A","","A","","A","","A"
"20193","04217261","40","0","1","410","D","04","D","15","D","","A","","A","","A","","A"
"20193","04217311","50","0","1","420","D","04","D","80","D","","A","","A","","A","","A"
"20193","04217351","34","0","1","420","D","04","D","136","D","","A","","A","","A","","A"
"20193","04217371","30","0","1","420","D","06","D","64","D","","A","","A","","A","","A"
"20193","04217451","50","0","1","420","D","06","D","369","D","","A","","A","","A","","A"
"20193","04217691","14","0","1","410","D","04","D","21","D","","A","","A","","A","","A"
"20193","04217701","77","0","1","420","D","04","D","165","D","","A","","A","","A","","A"
"20193","04217731","17","0","1","420","D","06","D","130","D","","A","","A","","A","","A"
"20193","04217731","18","0","1","410","D","06","D","37","D","","A","","A","","A","","A"
"20193","04217941","19","0","1","410","D","06","D","230","D","","A","","A","","A","","A"
"20193","04217981","22","0","1","410","D","04","D","12","D","","A","","A","","A","","A"
"20193","04217981","23","0","1","420","D","04","D","58","D","","A","","A","","A","","A"
"20193","04218091","26","0","1","400","D","06","D","36","D","","A","","A","","A","","A"
"20193","04218091","27","0","1","410","D","06","D","46","D","","A","","A","","A","","A"
"20193","04218091","28","0","1","420","D","06","D","194","D","","A","","A","","A","","A"
"20193","04218201","25","0","1","430","D","05","D","","H","415","D","400","D","","A","","A"
"20193","04218201","25","1","1","420","D","05","D","150","E","","A","","A","","A","","A"
"20193","04218201","25","2","1","400","D","05","D","75","E","","A","","A","","A","","A"
"20193","04218221","46","0","1","420","D","06","D","36","D","","A","","A","","A","","A"
"20193","04218391","27","0","1","430","D","04","D","","H","410","D","415","D","","A","","A"
"20193","04218391","27","1","1","410","D","04","D","40","E","","A","","A","","A","","A"
"20193","04218391","27","2","1","420","D","04","D","110","E","","A","","A","","A","","A"
"20193","04218451","35","0","1","420","D","06","D","40","D","","A","","A","","A","","A"
"20193","04218481","38","0","1","420","D","06","D","86","D","","A","","A","","A","","A"
"20193","04218521","26","0","1","400","D","06","D","17","D","","A","","A","","A","","A"
"20193","04218521","27","0","1","420","D","05","D","120","D","","A","","A","","A","","A"
"20193","04218571","11","0","1","420","D","04","D","1000","D","","A","","A","","A","","A"
"20193","04218661","18","0","1","400","D","05","D","25","D","","A","","A","","A","","A"
"20193","04218681","58","0","1","400","D","06","D","80","D","","A","","A","","A","","A"
"20193","04218681","59","0","1","420","D","06","D","36","D","","A","","A","","A","","A"
"20193","04218701","53","0","1","405","D","06","D","29","D","","A","","A","","A","","A"
"20193","04218891","35","0","1","420","D","05","D","481","D","","A","","A","","A","","A"
"20193","04218901","25","0","1","420","D","04","D","72","D","","A","","A","","A","","A"
"20193","04218941","19","0","1","400","D","05","D","26","D","","A","","A","","A","","A"
"20193","04218971","18","0","1","420","D","05","D","90","D","","A","","A","","A","","A"
"20193","04219111","59","0","1","400","D","06","D","48","D","","A","","A","","A","","A"
"20193","04219111","60","0","1","400","D","06","D","48","D","","A","","A","","A","","A"
"20193","04219111","61","0","1","410","D","06","D","80","D","","A","","A","","A","","A"
"20193","04219111","62","0","1","410","D","06","D","150","D","","A","","A","","A","","A"
"20193","04219304","19","0","1","400","D","04","D","45","D","","A","","A","","A","","A"
"20193","04219361","29","0","1","410","D","06","D","21","D","","A","","A","","A","","A"
"20193","04219361","30","0","1","420","D","06","D","130","D","","A","","A","","A","","A"
"20193","04219371","66","0","1","400","D","06","D","28","D","","A","","A","","A","","A"
"20193","04219441","35","0","1","420","D","04","D","100","D","","A","","A","","A","","A"
"20193","04219502","19","0","1","410","D","04","D","30","D","","A","","A","","A","","A"
"20193","04219502","20","0","1","420","D","04","D","80","D","","A","","A","","A","","A"
"20193","04219561","27","0","1","410","D","06","D","45","D","","A","","A","","A","","A"
"20193","04219751","32","0","1","410","D","04","D","16","D","","A","","A","","A","","A"
"20193","04219751","33","0","1","420","D","04","D","46","D","","A","","A","","A","","A"
"20193","04219751","34","0","1","420","D","05","D","56","D","","A","","A","","A","","A"
"20193","04219821","26","0","1","420","D","06","D","175","D","","A","","A","","A","","A"
"20193","04219831","32","0","1","420","D","06","D","100","D","","A","","A","","A","","A"
"20193","04219881","42","0","1","430","D","04","D","","H","410","D","415","D","","A","","A"
"20193","04219881","42","1","1","410","D","04","D","123","E","","A","","A","","A","","A"
"20193","04219881","42","2","1","420","D","04","D","377","E","","A","","A","","A","","A"
"20193","04219941","43","0","1","420","D","05","D","75","D","","A","","A","","A","","A"
"20193","04220051","46","0","1","420","D","04","D","206","D","","A","","A","","A","","A"
"20193","04220081","26","0","1","420","D","05","D","10","D","","A","","A","","A","","A"
"20193","04220311","28","0","1","400","D","06","D","15","D","","A","","A","","A","","A"
"20193","04220371","24","0","1","420","D","04","D","115","D","","A","","A","","A","","A"
"20193","04220391","11","0","1","420","D","06","D","300","D","","A","","A","","A","","A"
"20193","04220511","29","0","1","420","D","04","D","125","D","","A","","A","","A","","A"
"20193","04220611","32","0","1","410","D","04","D","20","D","","A","","A","","A","","A"
"20193","04220741","27","0","1","420","D","04","D","1000","D","","A","","A","","A","","A"
"20193","04220771","33","0","1","410","D","05","D","76","D","","A","","A","","A","","A"
"20193","04220781","39","0","1","420","D","05","D","235","D","","A","","A","","A","","A"
"20193","04220821","39","0","1","420","D","04","D","39","D","","A","","A","","A","","A"
"20193","04220861","35","0","1","420","D","05","D","150","D","","A","","A","","A","","A"
"20193","04220991","71","0","1","420","D","04","D","491","D","","A","","A","","A","","A"
"20193","04220991","72","0","1","420","D","05","D","67","D","","A","","A","","A","","A"
"20193","04220991","73","0","1","400","D","05","D","42","D","","A","","A","","A","","A"
"20193","04221171","14","0","1","410","D","05","D","37","D","","A","","A","","A","","A"
"20193","04221201","18","0","1","420","D","06","D","100","D","","A","","A","","A","","A"
"20193","04221251","20","0","1","420","D","05","D","98","D","","A","","A","","A","","A"
"20193","04221281","25","0","1","420","D","06","D","100","D","","A","","A","","A","","A"
"20193","04221301","25","0","1","410","D","05","D","80","D","","A","","A","","A","","A"
"20193","04221351","59","0","1","410","D","04","D","36","D","","A","","A","","A","","A"
"20193","04221351","60","0","1","420","D","05","D","52","D","","A","","A","","A","","A"
"20193","04221371","45","0","1","420","D","06","D","187","D","","A","","A","","A","","A"
"20193","04221541","37","0","1","420","D","05","D","240","D","","A","","A","","A","","A"
"20193","04221571","28","0","1","410","D","04","D","16","D","","A","","A","","A","","A"
"20193","04221591","13","0","1","420","D","05","D","120","D","","A","","A","","A","","A"
"20193","04221661","52","0","1","420","D","04","D","65","D","","A","","A","","A","","A"
"20193","04221661","53","0","1","400","D","04","D","42","D","","A","","A","","A","","A"
"20193","04221781","25","0","1","400","D","06","D","80","D","","A","","A","","A","","A"
"20193","04221791","12","0","1","410","D","05","D","16","D","","A","","A","","A","","A"
"20193","04221841","60","0","1","430","D","05","D","","H","405","D","415","D","","A","","A"
"20193","04221841","60","1","1","420","D","05","D","250","E","","A","","A","","A","","A"
"20193","04221901","17","0","1","400","D","06","D","16","D","","A","","A","","A","","A"
"20193","04221961","31","0","1","420","D","06","D","400","D","","A","","A","","A","","A"
"20193","04222051","35","0","1","400","D","05","D","15","D","","A","","A","","A","","A"
"20193","04222181","20","0","1","410","D","06","D","65","D","","A","","A","","A","","A"
"20193","04222181","21","0","1","420","D","05","D","43","D","","A","","A","","A","","A"
"20193","04222311","12","0","1","410","D","05","D","35","D","","A","","A","","A","","A"
"20193","04222391","22","0","1","410","D","05","D","40","D","","A","","A","","A","","A"
"20193","04222391","23","0","1","420","D","05","D","36","D","","A","","A","","A","","A"
"20193","04222691","55","0","1","420","D","04","D","135","D","","A","","A","","A","","A"
"20193","04222751","26","0","1","400","D","06","D","55","D","","A","","A","","A","","A"
"20193","04222801","35","0","1","420","D","05","D","65","D","","A","","A","","A","","A"
"20193","04222841","38","0","1","400","D","06","D","72","D","","A","","A","","A","","A"
"20193","04222981","26","0","1","400","D","06","D","40","D","","A","","A","","A","","A"
"20193","04223021","42","0","1","405","D","05","D","320","D","","A","","A","","A","","A"
"20193","04223031","34","0","1","400","D","04","D","70","D","","A","","A","","A","","A"
"20193","04223031","35","0","1","410","D","04","D","35","D","","A","","A","","A","","A"
"20193","04223031","36","0","1","420","D","04","D","750","D","","A","","A","","A","","A"
"20193","04223031","37","0","1","405","D","04","D","180","D","","A","","A","","A","","A"
"20193","04223051","21","0","1","420","D","05","D","85","D","","A","","A","","A","","A"
"20193","04223151","35","0","1","420","D","06","D","191","D","","A","","A","","A","","A"
"20193","04223261","29","0","1","420","D","04","D","72","D","","A","","A","","A","","A"
"20193","04223261","30","0","1","420","D","05","D","72","D","","A","","A","","A","","A"
"20193","04223281","53","0","1","420","D","06","D","330","D","","A","","A","","A","","A"
"20193","04223291","26","0","1","420","D","05","D","120","D","","A","","A","","A","","A"
"20193","04223381","42","0","1","410","D","06","D","76","D","","A","","A","","A","","A"
"20193","04223422","43","0","1","400","D","05","D","31","D","","A","","A","","A","","A"
"20193","04223422","44","0","1","420","D","05","D","101","D","","A","","A","","A","","A"
"20193","04223431","19","0","1","400","D","06","D","110","D","","A","","A","","A","","A"
"20193","04223481","19","0","1","400","D","04","D","89","D","","A","","A","","A","","A"
"20193","04223511","28","0","1","410","D","05","D","9","D","","A","","A","","A","","A"
"20193","04223511","29","0","1","420","D","05","D","35","D","","A","","A","","A","","A"
"20193","04223631","65","0","1","400","D","04","D","60","D","","A","","A","","A","","A"
"20193","04223721","96","0","1","420","D","06","D","279","D","","A","","A","","A","","A"
"20193","04223731","44","0","1","430","D","04","D","","H","410","D","415","D","","A","","A"
"20193","04223731","44","1","1","410","D","04","D","37","E","","A","","A","","A","","A"
"20193","04223731","44","2","1","420","D","04","D","108","E","","A","","A","","A","","A"
"20193","04223731","45","0","1","430","D","06","D","","H","410","D","415","D","","A","","A"
"20193","04223731","45","1","1","410","D","06","D","22","E","","A","","A","","A","","A"
"20193","04223731","45","2","1","420","D","06","D","65","E","","A","","A","","A","","A"
"20193","04223761","25","0","1","420","D","06","D","200","D","","A","","A","","A","","A"
"20193","04223841","31","0","1","400","D","06","D","190","D","","A","","A","","A","","A"
"20193","04223941","44","0","1","420","D","06","D","60","D","","A","","A","","A","","A"
"20193","04224001","29","0","1","420","D","05","D","54","D","","A","","A","","A","","A"
"20193","04224031","47","0","1","420","D","06","D","190","D","","A","","A","","A","","A"
"20193","04224041","26","0","1","400","D","06","D","80","D","","A","","A","","A","","A"
"20193","04224081","60","0","1","410","D","04","D","7","D","","A","","A","","A","","A"
"20193","04224081","61","0","1","420","D","04","D","63","D","","A","","A","","A","","A"
"20193","04224101","22","0","1","410","D","05","D","75","D","","A","","A","","A","","A"
"20193","04224161","20","0","1","410","D","05","D","16","D","","A","","A","","A","","A"
"20193","04224211","26","0","1","400","D","04","D","40","D","","A","","A","","A","","A"
"20193","04224261","11","0","1","405","D","04","D","28","D","","A","","A","","A","","A"
"20193","04224401","31","0","1","420","D","05","D","800","D","","A","","A","","A","","A"
"20193","04224401","32","0","1","420","D","05","D","200","D","","A","","A","","A","","A"
"20193","04224401","33","0","1","410","D","05","D","50","D","","A","","A","","A","","A"
"20193","04224481","39","0","1","400","D","06","D","50","D","","A","","A","","A","","A"
"20193","04224531","19","0","1","420","D","05","D","50","D","","A","","A","","A","","A"
"20193","04224611","35","0","1","410","D","06","D","12","D","","A","","A","","A","","A"
"20193","04224611","36","0","1","420","D","06","D","33","D","","A","","A","","A","","A"
"20193","04224741","16","0","1","400","D","04","D","12","D","","A","","A","","A","","A"
"20193","04224921","28","0","1","420","D","05","D","119","D","","A","","A","","A","","A"
"20193","04224931","34","0","1","420","D","04","D","26","D","","A","","A","","A","","A"
"20193","04224931","35","0","1","410","D","04","D","40","D","","A","","A","","A","","A"
"20193","04224981","70","0","1","420","D","06","D","279","D","","A","","A","","A","","A"
"20193","04224981","71","0","1","420","D","06","D","45","D","","A","","A","","A","","A"
"20193","04225161","21","0","1","420","D","05","D","350","D","","A","","A","","A","","A"
"20193","04225191","28","0","1","410","D","04","D","16","D","","A","","A","","A","","A"
"20193","04225191","29","0","1","405","D","04","D","110","F","","A","","A","","A","","A"
"20193","04225231","47","0","1","410","D","04","D","110","D","","A","","A","","A","","A"
"20193","04225371","33","0","1","420","D","04","D","185","D","","A","","A","","A","","A"
"20193","04225491","17","0","1","420","D","04","D","36","D","","A","","A","","A","","A"
"20193","04225491","18","0","1","400","D","04","D","30","D","","A","","A","","A","","A"
"20193","04225551","27","0","1","420","D","06","D","50","D","","A","","A","","A","","A"
"20193","04225631","43","0","1","410","D","06","D","9","D","","A","","A","","A","","A"
"20193","04225631","44","0","1","420","D","06","D","29","D","","A","","A","","A","","A"
"20193","04225661","25","0","1","410","D","07","D","101","D","","A","","A","","A","","A"
"20193","04225801","58","0","1","420","D","06","D","140","D","","A","","A","","A","","A"
"20193","04225801","59","0","1","420","D","06","D","170","D","","A","","A","","A","","A"
"20193","04225811","50","0","1","400","D","05","D","17","D","","A","","A","","A","","A"
"20193","04225951","20","0","1","410","D","06","D","20","D","","A","","A","","A","","A"
"20193","04225951","21","0","1","420","D","07","D","49","D","","A","","A","","A","","A"
"20193","04226001","12","0","1","405","D","07","D","500","D","","A","","A","","A","","A"
"20193","04226171","49","0","1","420","D","07","D","300","D","","A","","A","","A","","A"
"20193","04226171","50","0","1","400","D","07","D","25","D","","A","","A","","A","","A"
"20193","04226221","29","0","1","420","D","06","D","123","D","","A","","A","","A","","A"
"20193","04226321","30","0","1","410","D","06","D","20","D","","A","","A","","A","","A"
"20193","04226321","31","0","1","420","D","06","D","60","D","","A","","A","","A","","A"
"20193","04226451","30","0","1","400","D","05","D","20","D","","A","","A","","A","","A"
"20193","04226541","15","0","1","410","D","06","D","200","D","","A","","A","","A","","A"
"20193","04226541","16","0","1","410","D","05","D","125","D","","A","","A","","A","","A"
"20193","04226561","40","0","1","400","D","07","D","25","D","","A","","A","","A","","A"
"20193","04226561","41","0","1","420","D","07","D","60","D","","A","","A","","A","","A"
"20193","04226621","18","0","1","400","D","06","D","28","D","","A","","A","","A","","A"
"20193","04226641","21","0","1","420","D","05","D","250","D","","A","","A","","A","","A"
"20193","04226691","12","0","1","400","D","07","D","25","D","","A","","A","","A","","A"
"20193","04226801","49","0","1","420","D","07","D","34","D","","A","","A","","A","","A"
"20193","04226871","20","0","1","405","D","06","D","550","D","","A","","A","","A","","A"
"20193","04226891","30","0","1","405","D","05","D","101","D","","A","","A","","A","","A"
"20193","04226901","40","0","1","430","D","07","D","","H","425","D","405","D","415","D","","A"
"20193","04226901","40","1","1","420","D","07","D","71","E","","A","","A","","A","","A"
"20193","04226901","40","2","1","405","D","07","D","4","E","","A","","A","","A","","A"
"20193","04226901","40","3","1","420","D","07","D","25","E","","A","","A","","A","","A"
"20193","04227001","17","0","1","420","D","06","D","50","D","","A","","A","","A","","A"
"20193","04227021","20","0","1","420","D","05","D","350","D","","A","","A","","A","","A"
"20193","04227061","23","0","1","405","D","07","D","550","D","","A","","A","","A","","A"
"20193","04227094","10","0","1","400","D","07","D","50","D","","A","","A","","A","","A"
"20193","04227141","15","0","1","430","D","07","D","","H","415","D","410","D","","A","","A"
"20193","04227141","15","1","1","420","D","07","D","85","E","","A","","A","","A","","A"
"20193","04227141","15","2","1","410","D","07","D","29","E","","A","","A","","A","","A"
"20193","04227141","16","0","1","405","D","07","D","110","D","","A","","A","","A","","A"
"20193","04227271","24","0","1","400","D","06","D","65","D","","A","","A","","A","","A"
"20193","04227271","25","0","1","405","D","07","D","350","D","","A","","A","","A","","A"
"20193","04227331","36","0","1","400","D","05","D","18","D","","A","","A","","A","","A"
"20193","04227331","37","0","1","410","D","05","D","50","D","","A","","A","","A","","A"
"20193","04227331","38","0","1","420","D","05","D","75","D","","A","","A","","A","","A"
"20193","04227361","44","0","1","400","D","05","D","20","D","","A","","A","","A","","A"
"20193","04227361","45","0","1","420","D","05","D","125","D","","A","","A","","A","","A"
"20193","04227421","15","0","1","410","D","05","D","27","D","","A","","A","","A","","A"
"20193","04227421","16","0","1","420","D","05","D","76","D","","A","","A","","A","","A"
"20193","04227441","35","0","1","400","D","05","D","30","D","","A","","A","","A","","A"
"20193","04227441","36","0","1","420","D","07","D","300","D","","A","","A","","A","","A"
"20193","04227541","35","0","1","420","D","06","D","75","D","","A","","A","","A","","A"
"20193","04227571","25","0","1","410","D","06","D","41","D","","A","","A","","A","","A"
"20193","04227701","31","0","1","420","D","06","D","75","D","","A","","A","","A","","A"
"20193","04227721","62","0","1","420","D","07","D","24","D","","A","","A","","A","","A"
"20193","04227771","30","0","1","420","D","06","D","300","D","","A","","A","","A","","A"
"20193","04227801","13","0","1","420","D","06","D","36","D","","A","","A","","A","","A"
"20193","04227811","34","0","1","410","D","06","D","55","D","","A","","A","","A","","A"
"20193","04227811","35","0","1","420","D","05","D","42","D","","A","","A","","A","","A"
"20193","04227901","35","0","1","430","D","05","D","","H","405","D","425","D","","A","","A"
"20193","04227901","35","1","1","405","D","05","D","250","E","","A","","A","","A","","A"
"20193","04227901","35","2","1","420","D","05","D","100","E","","A","","A","","A","","A"
"20193","04227941","55","0","1","400","D","05","D","36","D","","A","","A","","A","","A"
"20193","04228051","30","0","1","420","D","07","D","60","D","","A","","A","","A","","A"
"20193","04228051","31","0","1","420","D","07","D","60","D","","A","","A","","A","","A"
"20193","04228261","131","0","1","400","D","05","D","36","D","","A","","A","","A","","A"
"20193","04228351","35","0","1","400","D","05","D","30","D","","A","","A","","A","","A"
"20193","04228351","36","0","1","420","D","07","D","250","D","","A","","A","","A","","A"
"20193","04228431","48","0","1","405","D","07","D","160","D","","A","","A","","A","","A"
"20193","04228431","49","0","1","410","D","07","D","40","D","","A","","A","","A","","A"
"20193","04228431","50","0","1","420","D","07","D","110","D","","A","","A","","A","","A"
"20193","04228441","52","0","1","420","D","05","D","275","D","","A","","A","","A","","A"
"20193","04228571","16","0","1","410","D","07","D","110","D","","A","","A","","A","","A"
"20193","04228601","39","0","1","405","D","05","D","128","F","","A","","A","","A","","A"
"20193","04228601","40","0","1","405","D","06","D","615","F","","A","","A","","A","","A"
"20193","04228661","45","0","1","430","D","07","D","","H","410","D","415","D","","A","","A"
"20193","04228661","45","1","1","410","D","07","D","28","E","","A","","A","","A","","A"
"20193","04228661","45","2","1","420","D","07","D","122","E","","A","","A","","A","","A"
"20193","04228681","42","0","1","410","D","05","D","32","D","","A","","A","","A","","A"
"20193","04228681","43","0","1","420","D","05","D","120","D","","A","","A","","A","","A"
"20193","04228821","26","0","1","420","D","07","D","411","D","","A","","A","","A","","A"
"20193","04229001","43","0","1","400","D","07","D","18","D","","A","","A","","A","","A"
"20193","04229001","44","0","1","410","D","07","D","25","D","","A","","A","","A","","A"
"20193","04229001","45","0","1","420","D","07","D","77","D","","A","","A","","A","","A"
"20193","04229041","42","0","1","410","D","06","D","10","D","","A","","A","","A","","A"
"20193","04229111","35","0","1","410","D","06","D","55","D","","A","","A","","A","","A"
"20193","04229111","36","0","1","410","D","06","D","55","D","","A","","A","","A","","A"
"20193","04229191","12","0","1","420","D","05","D","48","D","","A","","A","","A","","A"
"20193","04229201","23","0","1","400","D","05","D","100","F","","A","","A","","A","","A"
"20193","04229281","16","0","1","400","D","06","D","20","D","","A","","A","","A","","A"
"20193","04229351","50","0","1","420","D","07","D","21","D","","A","","A","","A","","A"
"20193","04229351","51","0","1","420","D","07","D","55","D","","A","","A","","A","","A"
"20193","04229401","26","0","1","430","D","07","D","","H","415","D","405","D","","A","","A"
"20193","04229401","26","1","1","420","D","07","D","38","E","","A","","A","","A","","A"
"20193","04229401","26","2","1","405","D","07","D","42","E","","A","","A","","A","","A"
"20193","04229401","27","0","1","430","D","06","D","","H","415","D","405","D","","A","","A"
"20193","04229401","27","1","1","420","D","06","D","51","E","","A","","A","","A","","A"
"20193","04229401","27","2","1","405","D","06","D","57","E","","A","","A","","A","","A"
