"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MAJAPPLY","MAJA_PLY","GFTC_MAJ","GFTC0MAJ","MAJ_MO","MAJ_MO_","MAJPURX","MAJPURX_","MAJRENTX","MAJR_NTX","MAJINSTX","MAJI_STX","MJAPPL1","MJAPPL1_","MJAPPL2","MJAPPL2_","MJAPPL3","MJAPPL3_","MJAPPL4","MJAPPL4_","MJAPPL5","MJAPPL5_","MJAPPL6","MJAPPL6_","MJAPPL7","MJAPPL7_","MJAPPL8","MJAPPL8_","MJAPPL9","MJAPPL9_"
"20194","04238042","3","0","1","140","D","1","D","11","D","2363","D","","A","86","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04238042","4","0","1","160","D","1","D","11","D","643","D","","A","86","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04238132","1","0","1","140","D","1","D","09","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04238152","1","0","1","180","D","1","D","11","D","117","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04238372","1","0","1","195","D","1","D","10","D","505","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04238542","1","0","1","195","D","1","D","11","D","740","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04239282","1","0","1","120","D","1","D","10","D","183","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04239302","1","0","1","100","D","1","D","11","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04239692","1","0","1","220","D","1","D","09","D","","H","","A","","A","220","D","140","D","","A","","A","","A","","A","","A","","A","","A"
"20194","04239692","1","1","1","120","D","1","D","09","D","71","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04239692","1","2","1","140","D","1","D","09","D","376","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04239692","1","3","1","195","D","1","D","09","D","203","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04239832","1","0","1","140","D","1","D","10","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04240042","1","0","1","140","D","1","D","09","D","430","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04240472","1","0","1","140","D","1","D","09","D","3000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04240542","1","0","2","195","D","1","D","09","D","1700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04240552","1","0","1","140","D","1","D","10","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04241452","1","0","1","140","D","1","D","11","D","1100","D","","A","35","F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04241562","1","0","2","120","D","1","D","09","D","104","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04242102","1","0","1","120","D","1","D","09","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04242372","1","0","1","100","D","1","D","11","D","950","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04242582","1","0","1","120","D","1","D","10","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04242832","1","0","1","220","D","1","D","10","D","","H","","A","","A","220","D","195","D","","A","","A","","A","","A","","A","","A","","A"
"20194","04242832","1","1","1","120","D","1","D","10","D","1500","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04242892","1","0","1","195","D","1","D","11","D","1300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04242912","1","0","1","140","D","1","D","11","D","1080","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04243082","1","0","1","160","D","1","D","10","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04243082","2","0","1","120","D","1","D","09","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04243202","1","0","1","195","D","1","D","10","D","1718","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04243902","1","0","1","195","D","3","D","09","D","1056","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04244062","1","0","1","120","D","3","D","09","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04244072","1","0","1","140","D","1","D","10","D","109","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04244582","1","0","1","195","D","1","D","10","D","212","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04245202","1","0","1","120","D","1","D","10","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04245422","1","0","1","140","D","1","D","10","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04245452","1","0","1","195","D","1","D","11","D","1200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04245513","1","0","1","195","D","1","D","09","D","1200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04245513","2","0","1","140","D","1","D","09","D","275","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04246082","1","0","1","195","D","1","D","09","D","1100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04246122","1","0","1","120","D","1","D","11","D","239","D","","A","85","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04246192","1","0","1","220","D","1","D","09","D","","H","","A","","A","220","D","120","D","","A","","A","","A","","A","","A","","A","","A"
"20194","04246192","1","1","1","120","D","1","D","09","D","50","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04267271","1","0","1","120","D","1","D","09","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04267531","1","0","1","195","D","1","D","07","D","900","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04267911","1","0","1","195","D","1","D","08","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268091","1","0","1","220","D","1","D","08","D","","H","","A","","A","195","D","100","D","140","D","","A","","A","","A","","A","","A","","A"
"20194","04268091","1","1","1","195","D","1","D","08","D","1534","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268091","1","2","1","100","D","1","D","08","D","279","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268091","1","3","1","140","D","1","D","08","D","787","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268151","1","0","1","120","D","1","D","08","D","478","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268151","2","0","1","140","D","1","D","07","D","512","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268241","1","0","1","220","D","1","D","08","D","","H","","A","","A","100","D","140","D","120","D","","A","","A","","A","","A","","A","","A"
"20194","04268241","1","1","1","100","D","1","D","08","D","747","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268241","1","2","1","140","D","1","D","08","D","1122","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268241","1","3","1","120","D","1","D","08","D","131","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268641","1","0","1","100","D","1","D","08","D","276","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268731","1","0","1","140","D","1","D","07","D","1595","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268901","1","0","1","120","D","1","D","08","D","200","D","","A","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268941","1","0","1","195","D","1","D","08","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04268981","1","0","1","180","D","1","D","09","D","155","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04269141","1","0","1","140","D","3","D","08","D","162","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04269261","1","0","1","100","D","1","D","09","D","4500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04269261","2","0","1","160","D","1","D","09","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04270231","1","0","1","120","D","3","D","08","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04270351","1","0","1","120","D","1","D","08","D","259","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04270741","1","0","1","100","D","1","D","07","D","1300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04270741","2","0","1","140","D","1","D","07","D","1300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04270951","1","0","1","170","D","1","D","07","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04270951","2","0","1","180","D","1","D","07","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04271051","1","0","1","195","D","1","D","09","D","107","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04271621","1","0","1","100","D","1","D","08","D","660","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04271661","1","0","1","140","D","1","D","09","D","214","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04271801","1","0","1","195","D","1","D","07","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04271901","1","0","1","195","D","1","D","08","D","162","D","","A","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04272241","1","0","1","195","D","1","D","07","D","189","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04272311","1","0","1","120","D","1","D","07","D","425","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04272441","1","0","1","120","D","1","D","08","D","88","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04272901","1","0","1","160","D","1","D","09","D","2500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04274253","1","0","1","120","D","1","D","08","D","59","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04274701","1","0","1","120","D","1","D","09","D","42","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04274951","1","0","1","160","D","1","D","07","D","900","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04274981","1","0","1","140","D","1","D","07","D","1000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04275161","1","0","1","120","D","1","D","07","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04275471","1","0","1","120","D","1","D","09","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04275483","1","0","1","160","D","1","D","09","D","800","D","","A","120","F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04275611","1","0","1","120","D","1","D","07","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04275831","1","0","1","195","D","1","D","08","D","845","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04275841","1","0","1","140","D","1","D","07","D","280","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04276121","1","0","1","120","D","1","D","08","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04276151","1","0","1","195","D","1","D","09","D","1200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04276243","1","0","1","120","D","1","D","07","D","76","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04276411","1","0","1","140","D","1","D","08","D","220","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04276721","1","0","1","120","D","1","D","09","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04276974","1","0","1","120","D","1","D","09","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04277071","1","0","1","120","D","1","D","08","D","11","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04277091","1","0","1","220","D","1","D","07","D","","H","","A","","A","140","D","195","D","","A","","A","","A","","A","","A","","A","","A"
"20194","04277091","1","1","1","140","D","1","D","07","D","971","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04277091","1","2","1","195","D","1","D","07","D","1529","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04277421","1","0","1","120","D","1","D","09","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04277581","1","0","1","160","D","1","D","08","D","1321","D","","A","1","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04277841","1","0","1","195","D","1","D","08","D","450","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04277891","1","0","1","195","D","1","D","10","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04277891","2","0","1","140","D","1","D","10","D","1900","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04277901","1","0","1","120","D","1","D","08","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04277931","1","0","1","160","D","1","D","09","D","588","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04277991","1","0","1","140","D","1","D","09","D","1274","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04278921","1","0","1","195","D","1","D","08","D","753","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04278961","1","0","1","140","D","1","D","09","D","1600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04279031","1","0","1","120","D","1","D","08","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04279101","1","0","1","195","D","1","D","09","D","1200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04279101","2","0","1","160","D","1","D","09","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04279101","3","0","1","140","D","1","D","09","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04279221","1","0","1","195","D","1","D","08","D","1300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04279251","1","0","1","100","D","1","D","09","D","189","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04279731","1","0","1","120","D","1","D","08","D","96","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04280163","1","0","1","120","D","1","D","10","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04280163","2","0","1","100","D","1","D","10","D","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04280211","1","0","1","140","D","1","D","08","D","900","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04280211","2","0","1","195","D","1","D","08","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04280701","1","0","1","160","D","1","D","08","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04280901","1","0","1","160","D","1","D","10","D","900","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04281333","1","0","1","195","D","1","D","10","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04281791","1","0","1","120","D","1","D","09","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04281791","2","0","1","195","D","1","D","09","D","663","D","","A","25","F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282071","1","0","1","195","D","1","D","08","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282071","2","0","1","195","D","1","D","09","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282071","3","0","1","195","D","1","D","10","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282121","1","0","1","120","D","1","D","09","D","219","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282121","2","0","1","100","D","1","D","09","D","2081","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282121","3","0","1","210","D","1","D","09","D","285","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282181","1","0","1","195","D","1","D","08","D","2000","D","","A","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282411","1","0","1","195","D","1","D","09","D","721","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282431","1","0","1","195","D","1","D","08","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282611","1","0","1","195","D","1","D","10","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04283231","1","0","1","120","D","1","D","08","D","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04283231","2","0","1","100","D","1","D","08","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04283231","3","0","1","160","D","1","D","09","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04283231","4","0","1","195","D","1","D","10","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04283831","1","0","1","180","D","1","D","10","D","148","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04283941","1","0","1","120","D","1","D","08","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04284211","1","0","1","120","D","1","D","08","D","54","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04284301","1","0","1","195","D","1","D","09","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04285241","1","0","1","120","D","1","D","08","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04285461","1","0","1","120","D","1","D","09","D","21","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04285551","1","0","1","195","D","1","D","10","D","425","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04285591","1","0","1","100","D","1","D","10","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04285921","1","0","1","120","D","1","D","10","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04285951","1","0","1","195","D","1","D","09","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04286284","1","0","1","140","D","1","D","09","D","3000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04286533","1","0","1","195","D","1","D","08","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04286614","1","0","1","120","D","1","D","09","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04286781","1","0","1","100","D","1","D","09","D","1080","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04286854","1","0","1","140","D","1","D","08","D","76","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04286891","1","0","1","140","D","1","D","08","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04286971","1","0","1","220","D","1","D","10","D","","H","","A","","A","100","D","140","D","","A","","A","","A","","A","","A","","A","","A"
"20194","04286971","1","1","1","100","D","1","D","10","D","139","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04286971","1","2","1","140","D","1","D","10","D","261","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04286981","1","0","1","140","D","1","D","08","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04287501","1","0","1","220","D","1","D","10","D","","H","","A","","A","140","D","220","D","100","D","","A","","A","","A","","A","","A","","A"
"20194","04287501","1","1","1","100","D","1","D","10","D","3799","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04287501","1","2","1","120","D","1","D","10","D","2460","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04287501","1","3","1","140","D","1","D","10","D","4330","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04287501","1","4","1","160","D","1","D","10","D","3280","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04287501","1","5","1","170","D","1","D","10","D","5249","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04287501","1","6","1","180","D","1","D","10","D","633","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04287501","1","7","1","195","D","1","D","10","D","5249","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04287501","2","0","1","140","D","1","D","08","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04287771","1","0","1","120","D","1","D","10","D","530","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04287991","1","0","1","120","D","1","D","09","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04288791","1","0","1","195","D","1","D","10","D","1000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04288871","1","0","1","195","D","1","D","10","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04288921","1","0","1","140","D","1","D","09","D","2200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04289051","1","0","1","195","D","1","D","09","D","1200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04289261","1","0","1","120","D","1","D","11","D","94","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04289961","1","0","1","100","D","1","D","09","D","400","D","","A","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04290051","1","0","1","100","D","1","D","11","D","44","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04290071","1","0","1","195","D","1","D","09","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04290081","1","0","1","140","D","1","D","11","D","2232","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04290081","2","0","1","100","D","1","D","11","D","2551","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04290081","3","0","1","120","D","1","D","11","D","637","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04290081","4","0","1","160","D","1","D","11","D","797","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04290371","1","0","1","195","D","1","D","11","D","760","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04290371","2","0","1","120","D","1","D","10","D","85","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04290751","1","0","1","160","D","1","D","09","D","499","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04290751","2","0","1","140","D","1","D","09","D","1000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04291521","1","0","1","120","D","1","D","09","D","97","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04291521","2","0","1","100","D","1","D","09","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04291651","1","0","1","195","D","1","D","09","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04292773","1","0","1","140","D","1","D","11","D","919","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04292773","2","0","1","195","D","1","D","11","D","1299","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04293031","1","0","1","195","D","1","D","09","D","1100","D","","A","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04293081","1","0","1","220","D","1","D","10","D","","H","","A","","A","220","D","100","D","","A","","A","","A","","A","","A","","A","","A"
"20194","04293081","1","1","1","100","D","1","D","10","D","49","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04293081","1","2","1","120","D","1","D","10","D","11","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04293181","1","0","1","140","D","1","D","09","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04293181","2","0","1","120","D","1","D","09","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04293321","1","0","1","195","D","1","D","11","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04293501","1","0","1","140","D","1","D","11","D","1080","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04295331","1","0","1","195","D","3","D","11","D","408","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04295481","1","0","1","120","D","1","D","10","D","77","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04295651","1","0","1","195","D","1","D","09","D","1000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04295873","1","0","1","120","D","1","D","10","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296071","1","0","1","140","D","1","D","09","D","1000","D","","A","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296071","2","0","1","195","D","1","D","09","D","760","D","","A","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296071","3","0","1","195","D","1","D","09","D","760","D","","A","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296521","1","0","1","160","D","1","D","10","D","450","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296541","1","0","1","120","D","1","D","09","D","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296811","1","0","1","180","D","1","D","11","D","180","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296833","1","0","1","195","D","1","D","10","D","1100","D","","A","29","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296951","1","0","1","120","D","1","D","10","D","94","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296974","1","0","1","220","D","1","D","09","D","","H","","A","","A","100","D","210","D","160","D","120","D","","A","","A","","A","","A","","A"
"20194","04296974","1","1","1","100","D","1","D","09","D","1172","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
